subject,condition,reaction_time_ms,accuracy
23,incongruent,645.0444454789226,1
23,incongruent,696.1981238801134,1
23,incongruent,603.502230556161,1
23,incongruent,732.0856542088939,1
23,incongruent,768.0150177504952,1
23,incongruent,647.6513583818995,0
23,incongruent,724.9826252110591,1
23,incongruent,586.6101757624843,1
23,incongruent,714.513292470915,1
23,incongruent,712.8365845135678,1
23,incongruent,701.8062368113928,1
23,incongruent,649.0662146677823,1
23,incongruent,472.74506352547814,1
23,incongruent,611.4963713808722,0
23,incongruent,612.4450389389239,1
23,incongruent,591.3047037163714,1
23,incongruent,657.3345802728239,1
23,incongruent,624.862193268726,1
23,incongruent,600.5232794140987,1
23,incongruent,586.4719911051308,1
23,incongruent,607.0692208708863,1
23,incongruent,717.2899527109957,1
23,incongruent,610.3384967223503,1
23,incongruent,619.1036776140037,1
23,incongruent,622.5981430986052,1
23,incongruent,670.3396108285651,1
23,incongruent,677.374969311712,1
23,incongruent,467.3206076454103,1
23,incongruent,711.2981128296565,1
23,incongruent,736.1820820546252,1
23,incongruent,586.9888077582998,1
23,incongruent,591.6621053159099,1
23,incongruent,622.9847967333037,1
23,incongruent,604.6397588326037,1
23,incongruent,663.4356124367964,1
23,incongruent,533.2084828184682,1
23,incongruent,582.9243435177956,1
23,incongruent,742.3518320104945,1
23,incongruent,594.306801959119,1
23,incongruent,724.6056966861755,1
23,incongruent,671.3202917354082,1
23,incongruent,541.4439371247045,1
23,incongruent,688.1197517129724,1
23,incongruent,642.9399618684288,1
23,incongruent,622.6719766250155,1
23,incongruent,664.6974255903202,1
23,incongruent,678.4780091340075,1
23,incongruent,692.4555093184772,1
23,incongruent,720.6951708528801,1
23,incongruent,674.4881547667014,1
23,incongruent,567.4619546728183,1
23,incongruent,621.5812725409286,1
23,incongruent,826.5829001161173,1
23,incongruent,693.4694636229036,1
23,incongruent,792.1572380486898,0
23,incongruent,733.7260449319512,1
23,incongruent,664.508124293345,1
23,incongruent,668.0844241868671,1
23,incongruent,647.8051976073892,0
23,incongruent,545.73172304921,0
23,incongruent,651.0828351480934,1
23,incongruent,722.6404731525319,1
23,incongruent,614.0216003107278,1
23,incongruent,674.7171799437085,1
23,incongruent,701.0954627535918,1
23,incongruent,595.4191736412515,1
23,incongruent,622.9218281393801,1
23,incongruent,588.9253105713705,1
23,incongruent,600.6700635986356,1
23,incongruent,572.7436829808163,1
23,incongruent,595.9730923173183,1
23,incongruent,735.1673408478704,1
23,incongruent,595.0713782545824,1
23,incongruent,657.5875531436415,1
23,incongruent,619.8278747797426,1
23,incongruent,720.7319562222164,1
23,incongruent,728.669737796217,1
23,incongruent,701.8441989283368,1
24,congruent,547.6763250590699,1
24,congruent,464.53855998217745,1
24,congruent,492.9403589782414,1
24,congruent,537.6369632765898,1
24,congruent,473.64747328946584,1
24,congruent,516.5221600199019,1
24,congruent,429.17016992530876,0
24,congruent,557.8525362157693,1
24,congruent,625.8948283330462,1
24,congruent,687.5325320745976,1
24,congruent,525.4700887999863,1
24,congruent,567.2922484478312,1
24,congruent,413.16245962555064,1
24,congruent,610.1640595783352,1
24,congruent,566.5737102834464,1
24,congruent,490.96399330292604,1
24,congruent,594.2308480173406,1
24,congruent,504.7314354012795,1
24,congruent,492.5184890191266,1
24,congruent,548.5200955256495,1
24,congruent,456.1987300101809,1
24,congruent,581.2974858639968,1
24,congruent,456.64061128438937,1
24,congruent,456.9967126106088,1
24,congruent,465.4186126954999,1
24,congruent,565.5700022509674,1
24,congruent,482.99347830881754,1
24,congruent,439.1202529379699,1
24,congruent,483.6592000038521,1
24,congruent,518.0774577591708,1
24,congruent,449.1416509801369,1
24,congruent,450.8991334579394,1
24,congruent,646.677780045975,1
24,congruent,468.3660757711668,1
24,congruent,500.61745787361957,1
24,congruent,497.96577995204285,1
24,congruent,494.71859153377346,1
24,congruent,557.2808043981462,1
24,congruent,576.888577028323,1
24,congruent,501.6427341081045,1
24,congruent,445.81130280445905,1
24,congruent,596.4664136709342,1
24,congruent,514.2795345281991,1
24,congruent,623.8193088914301,1
24,congruent,385.26484614609024,1
24,congruent,531.7241932769992,1
24,congruent,635.1163800325725,1
24,congruent,498.8041518737105,1
24,congruent,506.47039459992186,1
24,congruent,537.7307014954204,1
24,congruent,486.4722508669026,1
24,congruent,501.275684076836,1
24,congruent,499.7310943485158,1
24,congruent,482.3547559344176,1
24,congruent,593.7313930120335,1
24,congruent,547.6646819377861,1
24,congruent,535.0376939261981,1
24,congruent,568.514260413407,1
24,congruent,504.13865000779197,1
24,congruent,473.54777089882595,1
24,congruent,483.84254172312654,1
24,congruent,520.1069824662766,1
24,congruent,456.44729749762587,1
24,congruent,489.9843390047995,1
24,congruent,489.03300148771393,1
24,congruent,647.4733737897408,1
24,congruent,353.57110360396496,1
24,congruent,509.222816715662,1
24,congruent,623.5416275688863,1
24,congruent,527.3106678479472,1
24,congruent,565.2050484052655,1
24,congruent,525.989578905986,1
24,congruent,479.9599971270112,1
24,congruent,385.4850439294652,1
24,congruent,532.3273412221781,1
24,congruent,473.4636037238565,1
24,congruent,471.9798756300818,1
24,congruent,490.0607646412533,1
24,congruent,624.6916843974096,1
24,congruent,664.2902525352383,1
24,congruent,533.0324762517041,1
24,congruent,492.1139665652963,1
24,congruent,449.36641495292736,1
24,congruent,548.1124096927641,1
24,congruent,626.9743360039087,1
24,congruent,505.1595767784906,1
24,congruent,377.2602375548065,1
24,congruent,560.2029803089314,1
24,congruent,579.1239826870029,1
24,congruent,424.84926157684913,1
24,incongruent,673.782017388041,1
24,incongruent,660.1848660782397,1
24,incongruent,599.2101318278656,1
24,incongruent,686.4768540203453,1
24,incongruent,604.670067011963,1
24,incongruent,643.8808007243794,1
24,incongruent,736.8166487832189,1
24,incongruent,610.3499458513912,1
24,incongruent,555.6206445756284,1
24,incongruent,586.8471684877934,0
24,incongruent,709.6579296012574,1
24,incongruent,665.2838682428126,1
24,incongruent,642.2673572786748,1
24,incongruent,619.4543716813058,1
24,incongruent,679.1215944531914,1
24,incongruent,599.0537089405866,1
24,incongruent,668.3399341185558,1
24,incongruent,606.1247258712226,1
24,incongruent,596.1404368834967,1
24,incongruent,611.7507539104993,1
24,incongruent,627.4755532109623,1
24,incongruent,647.0702098439779,1
24,incongruent,664.1273477066669,1
24,incongruent,428.69808251429333,1
24,incongruent,601.5409665351941,1
24,incongruent,626.5058013586377,1
24,incongruent,740.3037223164998,1
24,incongruent,585.199843497072,1
24,incongruent,659.7677970859947,1
24,incongruent,739.7018185841503,1
24,incongruent,571.2218882031636,1
24,incongruent,673.6385135518641,1
24,incongruent,601.8636899639288,1
24,incongruent,619.7219754626459,0
24,incongruent,601.8133499628011,1
24,incongruent,606.0885614950469,1
24,incongruent,813.3147288743896,1
24,incongruent,700.6673523242999,1
24,incongruent,716.1042717071725,1
24,incongruent,679.5196092101897,1
24,incongruent,553.6245926958825,1
24,incongruent,673.6974782193985,0
24,incongruent,714.3757768704409,1
24,incongruent,598.7960315576534,1
24,incongruent,707.9196000296675,0
24,incongruent,692.2601725912448,1
24,incongruent,761.1224026888202,0
24,incongruent,624.9330192491828,0
24,incongruent,584.1433410634564,0
24,incongruent,628.3023134376473,1
24,incongruent,736.1342595898174,1
24,incongruent,540.2956471494822,1
24,incongruent,525.8974570741381,0
24,incongruent,655.3637167358968,1
24,incongruent,623.4446424335506,1
24,incongruent,650.4636735905411,1
24,incongruent,706.7187062741519,1
24,incongruent,616.8458392328689,1
24,incongruent,537.6196501441627,1
24,incongruent,772.6688934319966,1
24,incongruent,590.1663027536734,1
24,incongruent,586.4577726792742,0
24,incongruent,716.2232008233558,1
24,incongruent,626.9306527375089,1
24,incongruent,646.1966088779113,1
24,incongruent,678.9674074436191,1
24,incongruent,715.0149861865998,1
24,incongruent,629.9923584090936,0
24,incongruent,741.1971203548579,1
24,incongruent,521.8520090759116,1
24,incongruent,695.5872342171847,1
24,incongruent,599.6283465189406,1
24,incongruent,732.3362789964795,1
24,incongruent,658.5226687298327,1
24,incongruent,609.6256800794359,1
24,incongruent,689.7704655812979,1
24,incongruent,703.5913008324351,1
24,incongruent,688.5136473715183,1
24,incongruent,588.2182256220163,1
24,incongruent,620.958972582675,1
24,incongruent,649.7556297727139,0
24,incongruent,647.5244208409964,1
24,incongruent,694.9847285263008,1
24,incongruent,529.1059260496036,0
24,incongruent,670.0596232732103,1
24,incongruent,632.6011187338016,1
24,incongruent,599.6899630169629,1
24,incongruent,605.450793333824,1
24,incongruent,637.1277401289221,1
24,incongruent,433.9348937324289,1
25,congruent,563.7891617360578,1
25,congruent,603.5152532607951,1
25,congruent,521.3133292698901,1
25,congruent,539.0171204190469,1
25,congruent,568.601634310367,1
25,congruent,476.5083349719969,1
25,congruent,523.2430997707601,1
25,congruent,527.532915199069,1
25,congruent,462.63648689899634,1
25,congruent,659.0582073204328,1
25,congruent,435.56239339045584,1
25,congruent,442.1137657787705,0
25,congruent,598.8535945422148,1
25,congruent,562.7959750477926,1
25,congruent,458.4421109511533,1
25,congruent,556.4373409061016,1
25,congruent,608.0710266998386,1
25,congruent,518.1842165441808,1
25,congruent,675.929374004475,1
25,congruent,416.55629134791786,1
25,congruent,561.6294072315461,1
25,congruent,589.9917001732601,1
25,congruent,573.4806340963148,1
25,congruent,507.7386564012611,1
25,congruent,502.573511079331,1
25,congruent,546.6487102652354,1
25,congruent,568.9452691991241,1
25,congruent,556.1484061769418,1
25,congruent,582.4034734476033,1
25,congruent,458.8678025759959,1
25,congruent,506.33374125258194,1
25,congruent,463.59904407257477,1
25,congruent,496.8332334348315,1
25,congruent,580.9132535088584,1
25,congruent,526.4790352435137,1
25,congruent,676.4115497889861,1
25,congruent,531.604382031383,1
25,congruent,523.5815128347841,1
25,congruent,526.370975166413,1
25,congruent,481.7314784284039,1
25,congruent,516.5298032573444,1
25,congruent,587.6672816266987,1
25,congruent,526.8382400876663,1
25,congruent,472.3924162069917,1
25,congruent,464.4949227712819,1
25,congruent,492.9878865000494,1
25,congruent,524.4318060646528,1
25,congruent,591.6151921285757,1
25,congruent,439.57068151801377,1
25,congruent,500.81042332667465,1
25,congruent,528.6586011661047,1
25,congruent,409.9776539422339,1
25,congruent,469.98410302201563,1
25,congruent,479.2066876158288,1
25,congruent,472.2417775689701,1
25,congruent,531.5133727012989,0
25,congruent,510.36642342989217,1
25,congruent,486.68283384393783,1
25,congruent,545.677757593158,1
25,congruent,623.384483058775,1
25,congruent,618.3553910045051,1
25,congruent,404.63369367625984,1
25,congruent,554.6243310301084,1
25,congruent,509.3186025961697,1
25,congruent,529.3093205719214,1
25,congruent,496.10301798744706,1
25,congruent,527.0553177932321,1
25,congruent,529.0844437643211,1
25,congruent,485.2628945590646,1
25,congruent,466.21794713048916,1
25,congruent,493.07825904283095,1
25,congruent,534.0555558674059,1
25,congruent,555.9397805010558,1
25,congruent,571.2009386404088,1
25,congruent,490.3485986159852,1
25,congruent,537.0306740381642,1
25,congruent,577.7501555171979,1
25,congruent,589.9356937086477,1
25,congruent,516.4700287521086,1
25,congruent,506.74409650362327,1
25,congruent,531.4674540301835,1
25,congruent,451.01755162615564,1
25,congruent,508.38342933786953,1
25,congruent,564.6751839083878,1
25,congruent,558.5168277666221,1
25,congruent,503.78394373816667,1
25,congruent,533.06309206523,1
25,congruent,470.52097958255877,1
25,congruent,562.2095288935014,1
25,congruent,515.3307138318116,1
25,incongruent,655.1356822366715,1
25,incongruent,633.2976219435263,1
25,incongruent,696.3708703126234,1
25,incongruent,696.9895932666207,1
25,incongruent,670.1032611147302,1
25,incongruent,683.8873463544589,1
25,incongruent,637.2746198047745,1
25,incongruent,682.532180414543,1
25,incongruent,629.7273334715716,0
25,incongruent,650.1338973297442,1
25,incongruent,633.5213750380221,1
25,incongruent,622.5668876408482,1
25,incongruent,608.6532921366926,1
25,incongruent,678.0614062315332,1
25,incongruent,728.6363547688078,1
25,incongruent,720.2661183001735,1
25,incongruent,574.6060798432738,0
25,incongruent,727.3521830844124,1
25,incongruent,630.9104899029243,1
25,incongruent,686.0439809087355,1
25,incongruent,595.6270800771673,1
25,incongruent,658.5187948324403,1
25,incongruent,668.8233909738144,1
25,incongruent,560.9237124848208,1
25,incongruent,686.4960299806513,0
25,incongruent,730.7561004702989,1
25,incongruent,639.5211232591023,1
25,incongruent,731.6100878496808,1
25,incongruent,638.6183903928555,1
25,incongruent,700.975071862797,1
25,incongruent,516.8858020429341,0
25,incongruent,795.1266667588078,1
25,incongruent,739.7274947145775,1
25,incongruent,632.9224697447793,1
25,incongruent,531.674658401371,1
25,incongruent,667.2817020983293,1
25,incongruent,563.3644671755746,1
25,incongruent,676.6912122534493,1
25,incongruent,674.6939431498569,1
25,incongruent,593.5158098598785,1
25,incongruent,717.2580214168627,1
25,incongruent,698.3344821683704,1
25,incongruent,708.5494002373138,1
25,incongruent,650.5314622201337,1
25,incongruent,565.0685559851776,1
25,incongruent,708.6723363326682,1
25,incongruent,633.7777160518525,1
25,incongruent,566.6131914084399,1
25,incongruent,731.1223619584596,1
25,incongruent,775.9644512301505,1
25,incongruent,647.5251122612478,1
25,incongruent,779.5472692761975,1
25,incongruent,655.478883716681,1
25,incongruent,627.1726457500189,1
25,incongruent,612.1724927488714,1
25,incongruent,748.2249444795646,1
25,incongruent,603.1913671167337,1
25,incongruent,694.1161585984993,1
25,incongruent,616.4501698964475,1
25,incongruent,622.3815942455382,0
25,incongruent,711.814981638174,1
25,incongruent,627.1977892226388,0
25,incongruent,625.7122772347824,1
25,incongruent,717.9682818304884,1
25,incongruent,745.8438375932974,1
25,incongruent,688.681388197054,1
25,incongruent,610.713813462563,1
25,incongruent,619.3634900421453,1
25,incongruent,654.7949158244022,1
25,incongruent,669.2558037155394,1
25,incongruent,590.7280453916137,1
25,incongruent,693.3822763747918,1
25,incongruent,655.130799778376,1
25,incongruent,547.0575008817123,1
25,incongruent,594.2644110523562,1
25,incongruent,619.7522795809002,1
25,incongruent,645.6285386695367,0
25,incongruent,763.3567277302398,1
25,incongruent,664.2902783683777,1
25,incongruent,599.5536866060825,1
25,incongruent,663.2378482584298,0
25,incongruent,628.8747351527671,1
25,incongruent,669.4854943720125,1
25,incongruent,684.8340612221369,1
25,incongruent,722.5538388334363,1
25,incongruent,648.5428102597984,1
25,incongruent,748.33763165599,1
25,incongruent,704.4813597521714,1
25,incongruent,607.5536273112688,0
25,incongruent,782.5913399449079,1
26,congruent,522.0600033141301,1
26,congruent,498.2500598270759,1
26,congruent,576.850714514534,1
26,congruent,560.4816986685172,1
26,congruent,482.8980987973522,1
26,congruent,472.30638117989855,1
26,congruent,395.6586890982401,1
26,congruent,529.2419105010152,1
26,congruent,515.0381352988961,1
26,congruent,588.1714824785525,1
26,congruent,541.543305608822,1
26,congruent,600.0537516503614,1
26,congruent,478.15814632502975,1
26,congruent,588.2890198580571,1
26,congruent,488.2650172537207,1
26,congruent,566.6557637075364,1
26,congruent,432.4744964481584,1
26,congruent,534.1081179619713,1
26,congruent,400.91872351324537,1
26,congruent,503.9717508434947,1
26,congruent,546.4212396326748,1
26,congruent,488.74188692613427,1
26,congruent,456.97374227464195,1
26,congruent,570.7671081577561,1
26,congruent,513.7922326091846,1
26,congruent,490.6257611781597,1
26,congruent,522.5137552692565,1
26,congruent,678.2001485167353,1
26,congruent,589.2101709868926,1
26,congruent,589.7544200912704,1
26,congruent,546.1327791395419,1
26,congruent,529.9891163546288,1
26,congruent,376.23506270017504,0
26,congruent,479.2611792122121,1
26,congruent,491.1655352078515,1
26,congruent,407.50647615714803,1
26,congruent,450.555052587074,1
26,congruent,401.14981174464197,1
26,congruent,517.7005698581577,1
26,congruent,569.125958250929,1
26,congruent,586.4064711174598,1
26,congruent,544.8870677247545,1
26,congruent,462.19621952808586,1
26,congruent,404.07609048880244,1
26,congruent,414.58787803590985,1
26,congruent,443.8610453647301,0
26,congruent,466.6684181178595,1
26,congruent,510.41509012050483,1
26,congruent,459.1501469123819,1
26,congruent,540.3385536200957,1
26,congruent,506.06358983203165,1
26,congruent,520.6327427044615,1
26,congruent,588.4150331602723,1
26,congruent,449.1860959479778,1
26,congruent,545.1222746975421,1
26,congruent,519.1616062914356,1
26,congruent,499.9908231418183,1
26,congruent,573.1153792519576,1
26,congruent,572.7408492734204,1
26,congruent,463.2105522406943,1
26,congruent,509.07036496852453,1
26,congruent,536.8727009550439,1
26,congruent,503.61959511864495,0
26,congruent,555.1012799372679,1
26,congruent,536.8715210746166,1
26,congruent,629.9536744213608,1
26,congruent,428.18325184421275,1
26,congruent,512.6538406151561,1
26,congruent,465.48984930926855,1
26,congruent,556.2464473263426,1
26,congruent,422.96968659726735,1
26,congruent,540.7787626134932,1
26,congruent,482.1970941190995,1
26,congruent,475.95028803273914,1
26,congruent,433.21010778755874,1
26,congruent,492.09544322793965,1
26,congruent,585.0700318174555,1
26,congruent,518.4886789882312,1
26,congruent,557.6608250724685,1
26,congruent,619.8785093179765,1
26,congruent,535.8253350893546,1
26,congruent,486.4720256762596,1
26,congruent,548.0351329109674,1
26,congruent,487.34223122114247,1
26,congruent,489.73463900216984,1
26,congruent,428.8064320228609,1
26,congruent,575.5754494650636,1
26,congruent,496.83984546103363,1
26,congruent,530.9258947489517,1
26,congruent,457.84228428360166,1
26,incongruent,624.0417490199883,0
26,incongruent,781.1438370033545,1
26,incongruent,635.2057367444255,0
26,incongruent,694.1079267832455,1
26,incongruent,650.3828924577989,1
26,incongruent,539.1044881952951,1
26,incongruent,527.3222597719239,1
26,incongruent,615.2609468036057,1
26,incongruent,713.3660751001994,1
26,incongruent,697.2974993981602,1
26,incongruent,704.844629853442,1
26,incongruent,590.777229263821,1
26,incongruent,746.9523494073388,1
26,incongruent,592.106401988817,1
26,incongruent,662.7694639201982,1
26,incongruent,649.3788626055358,0
26,incongruent,639.5675707811248,1
26,incongruent,730.3155282977364,0
26,incongruent,607.6933687900423,1
26,incongruent,569.0236846572843,1
26,incongruent,651.1997291723851,1
26,incongruent,626.0103959428084,1
26,incongruent,852.6429751449588,1
26,incongruent,690.5904485863985,1
26,incongruent,625.4395654868825,0
26,incongruent,586.6333058487749,1
26,incongruent,537.1826953658729,1
26,incongruent,588.486854855754,1
26,incongruent,656.8965063055479,1
26,incongruent,735.6397190956861,1
26,incongruent,717.3013485432751,0
26,incongruent,663.7456898987828,0
26,incongruent,630.609940057851,0
26,incongruent,666.1287413847292,0
26,incongruent,618.8817201509254,1
26,incongruent,753.1018397458325,1
26,incongruent,638.6485891234952,1
26,incongruent,644.8197285051964,0
26,incongruent,517.05065449876,1
26,incongruent,638.2739092086342,1
26,incongruent,700.1890482778965,1
26,incongruent,585.9366453776872,1
26,incongruent,604.9567799304313,1
26,incongruent,697.5626610640198,0
26,incongruent,561.4005665889168,1
26,incongruent,713.4680604525151,1
26,incongruent,618.0713665896138,1
26,incongruent,626.6859067705278,1
26,incongruent,582.5672956924643,1
26,incongruent,672.682775625673,1
26,incongruent,797.5923191017628,1
26,incongruent,696.889834367638,1
26,incongruent,598.1428842835678,1
26,incongruent,718.1372351294885,1
26,incongruent,630.999227243945,1
26,incongruent,732.4690988856536,1
26,incongruent,698.4005841298617,1
26,incongruent,473.411506071696,1
26,incongruent,589.7552220226984,1
26,incongruent,706.6631133701234,0
26,incongruent,659.099436328701,1
26,incongruent,588.5746431375289,1
26,incongruent,611.9846290703713,1
26,incongruent,535.6258027946371,1
26,incongruent,644.6976027484162,1
26,incongruent,782.6413835609459,1
26,incongruent,698.2960034439395,1
26,incongruent,781.4250200713054,1
26,incongruent,702.9438253873988,1
26,incongruent,711.6487606011615,1
26,incongruent,768.4447212647015,1
26,incongruent,672.6357955605336,1
26,incongruent,638.7663607095872,0
26,incongruent,711.9594509973207,1
26,incongruent,737.2304142273131,1
26,incongruent,621.2021214372675,1
26,incongruent,606.7058550595982,1
26,incongruent,658.3313619458528,1
26,incongruent,699.8899320158997,1
26,incongruent,697.8854629196937,0
26,incongruent,564.5499439887441,0
26,incongruent,764.6963640237993,1
26,incongruent,611.530104236189,1
26,incongruent,634.0961001866852,1
26,incongruent,595.8407384007309,1
26,incongruent,811.8997301562252,1
26,incongruent,664.524240217278,1
26,incongruent,598.9414951591061,1
26,incongruent,701.8354129977467,1
26,incongruent,696.148146758602,1
27,congruent,543.7548532574828,1
27,congruent,512.9696797015374,1
27,congruent,614.4488071619445,1
27,congruent,499.24556315999035,1
27,congruent,469.75715261905196,1
27,congruent,573.7477730941557,1
27,congruent,575.5169135630099,1
27,congruent,530.1190820566118,1
27,congruent,560.5814228604945,1
27,congruent,517.7387727554657,1
27,congruent,534.0319060605548,1
27,congruent,589.8994529538354,1
27,congruent,557.5191000412901,1
27,congruent,509.84353370004254,1
27,congruent,601.1417527555691,1
27,congruent,378.1086776325093,1
27,congruent,643.1243986853161,1
27,congruent,417.6424543065559,1
27,congruent,482.3744305136622,1
27,congruent,517.5449478882958,1
27,congruent,511.21115975631034,1
27,congruent,580.3846624015932,1
27,congruent,456.52980288338597,1
27,congruent,535.6460090489838,1
27,congruent,485.30727410681476,1
27,congruent,537.708458760245,1
27,congruent,516.1136644121274,1
27,congruent,525.5761391609786,1
27,congruent,487.00451005213927,1
27,congruent,489.39616299423506,1
27,congruent,537.2363508416456,1
27,congruent,576.6229303453626,1
27,congruent,484.10323994812916,1
27,congruent,467.8739473256254,1
27,congruent,556.8076099403103,1
27,congruent,518.0497664165387,1
27,congruent,569.8298880391571,1
27,congruent,465.65216719773116,1
27,congruent,413.23366447459415,1
27,congruent,488.01975509041995,1
27,congruent,474.01884344409905,1
27,congruent,515.272695995182,1
27,congruent,481.7892871437766,1
27,congruent,564.4610170801869,1
27,congruent,502.710984254649,1
27,congruent,529.028469926434,1
27,congruent,529.4580735064567,1
27,congruent,531.6973055447312,1
27,congruent,518.5522533727016,1
27,congruent,550.6360414246188,1
27,congruent,472.26069197045155,1
27,congruent,603.9650755992329,1
27,congruent,505.8077569978879,1
27,congruent,441.30705172607907,1
27,congruent,531.2844014195064,1
27,congruent,468.9291710531509,1
27,congruent,559.9200720705325,1
27,congruent,652.5763345625427,1
27,congruent,472.805674506529,0
27,congruent,539.9423399934391,1
27,congruent,414.6696646777224,1
27,congruent,547.2343137664808,1
27,congruent,466.8571720120186,1
27,congruent,482.50992289393105,1
27,congruent,453.92281060961034,1
27,congruent,563.9290735632841,1
27,congruent,580.4382614483958,1
27,congruent,521.4031128795104,1
27,congruent,468.1343976798568,1
27,congruent,615.3713821662318,1
27,congruent,474.9753923347206,1
27,congruent,390.27806200435367,1
27,congruent,547.5033405974241,1
27,congruent,453.713519581509,1
27,congruent,579.3165276099505,1
27,congruent,497.13173819959485,1
27,congruent,556.2227944326518,1
27,congruent,604.0900207931295,1
27,congruent,447.4684681227567,1
27,congruent,486.0437721464557,1
27,congruent,515.4597356405762,1
27,congruent,612.2530791420606,1
27,congruent,480.49703692357326,1
27,congruent,484.32977824305954,1
27,congruent,548.6884345333485,1
27,congruent,485.36627645736576,1
27,congruent,529.151552973857,1
27,congruent,426.9077547419124,1
27,congruent,652.8597965533958,1
27,congruent,439.1374461814358,0
27,incongruent,706.576317193834,1
27,incongruent,660.875236900703,1
27,incongruent,628.8527761017355,1
27,incongruent,778.8978118272175,1
27,incongruent,644.3657858772171,0
27,incongruent,719.7800581823183,1
27,incongruent,625.9274476073193,1
27,incongruent,692.575968763014,1
27,incongruent,705.6809395491013,1
27,incongruent,662.5095182345349,1
27,incongruent,508.73102463820385,1
27,incongruent,651.0951476513668,0
27,incongruent,723.8276028655985,1
27,incongruent,681.6488499816638,1
27,incongruent,676.7503325137548,1
27,incongruent,546.6645839625488,1
27,incongruent,606.7726957594965,0
27,incongruent,674.6814578690863,1
27,incongruent,674.6229966072135,1
27,incongruent,722.8800068079742,1
27,incongruent,641.3079946912343,1
27,incongruent,674.3494452004288,1
27,incongruent,650.9824545158776,1
27,incongruent,590.7834358099066,1
27,incongruent,514.6525201343152,1
27,incongruent,675.8605815278046,1
27,incongruent,660.4368325047686,1
27,incongruent,612.9094974739899,1
27,incongruent,552.8496166090481,1
27,incongruent,687.7843708645242,1
27,incongruent,634.0447955482668,1
27,incongruent,683.4124833420888,1
27,incongruent,761.8429118247055,1
27,incongruent,521.5141471808176,1
27,incongruent,608.0239514778582,1
27,incongruent,637.4374632012853,1
27,incongruent,737.289570448799,0
27,incongruent,551.8158188476109,1
27,incongruent,766.1516615408362,1
27,incongruent,658.1513540939774,1
27,incongruent,644.2399602959686,1
27,incongruent,638.1164142068657,1
27,incongruent,623.8242180691983,1
27,incongruent,712.8870055561492,1
27,incongruent,585.8887547550537,1
27,incongruent,670.7248508986312,0
27,incongruent,626.9491000575815,1
27,incongruent,604.2719930891541,1
27,incongruent,805.1585105410337,1
27,incongruent,675.1430440852076,1
27,incongruent,686.7959326796687,1
27,incongruent,718.2666068401197,1
27,incongruent,564.7190032808871,0
27,incongruent,755.1375145473219,1
27,incongruent,499.46256929029545,1
27,incongruent,603.8740153976887,0
27,incongruent,622.458099609266,1
27,incongruent,684.9034018982304,0
27,incongruent,663.1230959684892,1
27,incongruent,639.9911155580965,0
27,incongruent,649.2801593223365,1
27,incongruent,591.3186185886459,1
27,incongruent,560.1660563309496,0
27,incongruent,693.5906973401636,1
27,incongruent,691.6223667521712,1
27,incongruent,745.0696625094236,1
27,incongruent,602.5989741910876,1
27,incongruent,691.5689126180554,1
27,incongruent,632.977596298116,1
27,incongruent,721.428499111609,1
27,incongruent,711.3177666006885,1
27,incongruent,662.6725639534674,1
27,incongruent,629.6281906000409,1
27,incongruent,707.6559307164957,1
27,incongruent,688.8142713953939,1
27,incongruent,608.9335758748291,0
27,incongruent,570.3320795912341,1
27,incongruent,632.6880259590922,1
27,incongruent,740.9248289208925,0
27,incongruent,718.7892295239823,1
27,incongruent,583.2603518197652,1
27,incongruent,579.9345550460048,1
27,incongruent,726.4810309807692,0
27,incongruent,581.8618457145303,1
27,incongruent,680.5577194185205,1
27,incongruent,613.0357270798206,1
27,incongruent,747.022695471301,1
27,incongruent,603.7745120517272,1
27,incongruent,718.6016918123497,1
27,incongruent,661.0915192436219,1
28,congruent,586.4632657589469,1
28,congruent,553.9961289035635,1
28,congruent,558.658630006492,1
28,congruent,528.7885366991991,1
28,congruent,551.3994269637153,1
28,congruent,471.9645794591137,1
28,congruent,501.42940684436627,1
28,congruent,531.5202542181206,1
28,congruent,536.6509515329134,1
28,congruent,539.2112712953124,1
28,congruent,511.69988307901735,1
28,congruent,497.35459593218025,1
28,congruent,709.4662769826579,1
28,congruent,574.407236375944,0
28,congruent,544.7888485571574,1
28,congruent,506.0074901076164,1
28,congruent,492.92687038336743,1
28,congruent,512.1519643763827,1
28,congruent,537.569730615201,1
28,congruent,407.1738673562151,1
28,congruent,425.836624277519,1
28,congruent,481.78705666366255,0
28,congruent,532.4283662067141,1
28,congruent,505.6436111708889,1
28,congruent,608.687273565969,1
28,congruent,431.05619278025387,1
28,congruent,474.91927182379777,1
28,congruent,611.205504459466,1
28,congruent,527.8671594805088,1
28,congruent,573.0905549680695,1
28,congruent,643.0748165961678,1
28,congruent,478.3717349258907,1
28,congruent,514.0411397324781,1
28,congruent,503.6543859441477,1
28,congruent,402.7244197310035,1
28,congruent,501.3761917746419,1
28,congruent,572.8637312428399,1
28,congruent,552.4353725087344,1
28,congruent,557.1449901632806,1
28,congruent,497.46946116163,1
28,congruent,480.63416583966153,1
28,congruent,596.1553403139172,1
28,congruent,490.1609712185398,1
28,congruent,537.6449223275929,1
28,congruent,529.8000808406523,1
28,congruent,607.7030209754271,1
28,congruent,578.2847414603416,1
28,congruent,442.2844827599728,1
28,congruent,448.7468099934976,1
28,congruent,554.7345890841481,1
28,congruent,516.13974115725,1
28,congruent,492.6896929627742,1
28,congruent,580.9376730396682,1
