replication_experiment_with_bonus;response_correct;wason_condition;rt;wason_name;pc_choice_includes_antecedent_true;pc_choice_includes_antecedent_false;pc_choice_includes_consequent_true;pc_choice_includes_consequent_false;rt_split;subject;subject_no_rt;response_correct_no_prior;logprob_diff
FALSE;FALSE;Arbitrary;52698318;abstract_textfile_time;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Arbitrary;57559299;abstract_textfile_time;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Arbitrary;39630965;abstract_textfile_time;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Arbitrary;45331577;abstract_textfile_time;TRUE;TRUE;FALSE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Arbitrary;43864452;abstract_textfile_time;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Arbitrary;54431257;abstract_textfile_time;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Arbitrary;32331585;abstract_textfile_time;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Arbitrary;24964109;abstract_textfile_time;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;TRUE;Arbitrary;42798026;abstract_textfile_time;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
FALSE;FALSE;Arbitrary;21683407;abstract_texture_shape;FALSE;FALSE;TRUE;TRUE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Arbitrary;42364855;abstract_texture_shape;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Arbitrary;28364409;abstract_texture_shape;TRUE;TRUE;FALSE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Arbitrary;19895188;abstract_texture_shape;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;TRUE;Arbitrary;66225126;abstract_texture_shape;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
TRUE;FALSE;Arbitrary;71663317;abstract_texture_shape;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Arbitrary;50068928;abstract_texture_shape;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Arbitrary;36463922;abstract_texture_shape;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Arbitrary;42787484;abstract_texture_shape;TRUE;TRUE;FALSE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Arbitrary;37764959;abstract_texture_shape;TRUE;TRUE;FALSE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Arbitrary;39296983;abstract_verbs_fibonacci;FALSE;FALSE;TRUE;TRUE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Arbitrary;58164831;abstract_verbs_fibonacci;FALSE;FALSE;TRUE;TRUE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Arbitrary;58632443;abstract_verbs_fibonacci;FALSE;TRUE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Arbitrary;31297454;abstract_verbs_fibonacci;TRUE;TRUE;FALSE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Arbitrary;25954309;abstract_verbs_fibonacci;FALSE;FALSE;TRUE;TRUE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Arbitrary;46598142;abstract_verbs_fibonacci;TRUE;TRUE;FALSE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Arbitrary;41098302;abstract_verbs_fibonacci;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Arbitrary;26565042;abstract_verbs_fibonacci;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Arbitrary;57764778;abstract_verbs_fibonacci;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Arbitrary;54830811;abstract_verbs_fibonacci;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Arbitrary;42764589;abstract_verbs_fibonacci;TRUE;TRUE;FALSE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Arbitrary;46194083;abstract_verbs_fibonacci;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Arbitrary;72797995;abstract_verbs_fibonacci;FALSE;FALSE;TRUE;TRUE;fast;Human (fast);Human;FALSE;NA
TRUE;TRUE;Arbitrary;38436632;abstract_verbs_fibonacci;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
TRUE;FALSE;Arbitrary;33864529;abstract_verbs_fibonacci;TRUE;TRUE;FALSE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Arbitrary;36384554;abstract_verbs_fibonacci;TRUE;TRUE;FALSE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;TRUE;Arbitrary;43331009;abstract_verbs_fibonacci;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
TRUE;FALSE;Arbitrary;70653682;abstract_verbs_fibonacci;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Arbitrary;58531975;abstract_verbs_fibonacci;FALSE;TRUE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Arbitrary;64365325;abstract_verbs_fibonacci;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Arbitrary;62098006;abstract_verbs_fibonacci;TRUE;TRUE;FALSE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Arbitrary;56130484;abstract_verbs_fibonacci;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Arbitrary;75365031;abstract_verbs_fibonacci;TRUE;TRUE;FALSE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Arbitrary;54531345;abstract_verbs_fibonacci;TRUE;TRUE;FALSE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;75586467;doctor_degrees;FALSE;TRUE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;77130505;doctor_degrees;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;38360015;doctor_degrees;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;52232584;doctor_degrees;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;74497683;doctor_degrees;TRUE;TRUE;FALSE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;40630647;doctor_degrees;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;46865741;doctor_degrees;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;41266189;doctor_degrees;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;4396479;doctor_degrees;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;32865462;doctor_degrees;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;36132342;doctor_degrees;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;5883196;doctor_degrees;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;29365096;doctor_degrees;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;66845492;driving_licensed;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;58730977;driving_licensed;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;33164612;driving_licensed;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;28395299;driving_licensed;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;47298279;driving_licensed;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;61166154;driving_licensed;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;39265277;driving_licensed;FALSE;FALSE;TRUE;TRUE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;26832206;driving_licensed;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;37132039;driving_licensed;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;65598584;driving_licensed;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;45131622;driving_licensed;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;56005502;driving_licensed;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;48951596;driving_licensed;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;74865087;farmer_gasoline;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;78898686;farmer_gasoline;TRUE;TRUE;FALSE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;7629809;farmer_gasoline;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;71265024;food_expiry;TRUE;TRUE;FALSE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;78326721;food_expiry;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;30264277;food_expiry;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;34928955;food_expiry;FALSE;TRUE;FALSE;TRUE;fast;Human (fast);Human;FALSE;NA
TRUE;TRUE;Realistic;32199147;food_expiry;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
TRUE;TRUE;Realistic;63803239;food_expiry;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
TRUE;FALSE;Realistic;4133125;food_expiry;FALSE;FALSE;TRUE;TRUE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;36198478;food_expiry;FALSE;TRUE;FALSE;TRUE;fast;Human (fast);Human;FALSE;NA
TRUE;TRUE;Realistic;55298908;food_expiry;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
TRUE;TRUE;Realistic;41032686;food_expiry;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
TRUE;FALSE;Realistic;63297581;food_expiry;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;62598346;food_expiry;FALSE;TRUE;FALSE;TRUE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;30130625;food_expiry;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;TRUE;Realistic;49765759;food_expiry;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
TRUE;FALSE;Realistic;54099024;food_expiry;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;TRUE;Realistic;49031598;food_expiry;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
TRUE;FALSE;Realistic;44163464;food_expiry;FALSE;TRUE;FALSE;TRUE;fast;Human (fast);Human;FALSE;NA
TRUE;TRUE;Realistic;50264147;food_expiry;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
TRUE;FALSE;Realistic;4343115;food_expiry;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;6279869;food_expiry;FALSE;TRUE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;TRUE;Realistic;59797857;food_expiry;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
TRUE;FALSE;Realistic;2689668;food_expiry;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;TRUE;Realistic;40497512;food_expiry;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
FALSE;FALSE;Realistic;64730034;gardener_fertilizer;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;16231946;gardener_fertilizer;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;59587899;gardener_fertilizer;FALSE;FALSE;TRUE;TRUE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;46288616;gardener_fertilizer;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;62916789;gardener_fertilizer;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;38899183;gardener_fertilizer;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;52774726;gardener_fertilizer;FALSE;TRUE;FALSE;TRUE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;36325525;gardener_fertilizer;FALSE;TRUE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;34384583;gardener_fertilizer;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;50098127;gardener_fertilizer;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;70764551;gardener_fertilizer;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;60565047;gardener_fertilizer;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;TRUE;Realistic;61531232;gardener_fertilizer;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
TRUE;FALSE;Realistic;41995391;gardener_fertilizer;FALSE;TRUE;FALSE;TRUE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;72962896;gardener_fertilizer;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;36862772;gardener_fertilizer;TRUE;TRUE;FALSE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;27198074;gardener_fertilizer;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;49036419;homework_playing;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;44332025;homework_playing;FALSE;TRUE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;3623094;homework_playing;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;34398078;homework_playing;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;69265778;homework_playing;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;65529939;homework_playing;FALSE;TRUE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;67886945;homework_playing;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;50564408;homework_playing;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;TRUE;Realistic;74198924;homework_playing;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
TRUE;FALSE;Realistic;32264685;homework_playing;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;5019881;homework_playing;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;48498486;homework_playing;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;57898792;homework_playing;FALSE;FALSE;TRUE;TRUE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;48731564;homework_playing;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;32530298;homework_playing;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;30532564;homework_playing;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;TRUE;Realistic;45288093;homework_playing;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
TRUE;FALSE;Realistic;59346914;homework_playing;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;68480408;homework_playing;FALSE;FALSE;TRUE;TRUE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;78865798;homework_playing;FALSE;FALSE;TRUE;TRUE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;50231053;homework_playing;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;33297574;homework_playing;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;37497797;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;55464911;innocence_project_prison;FALSE;TRUE;FALSE;TRUE;fast;Human (fast);Human;FALSE;NA
FALSE;TRUE;Realistic;37799031;innocence_project_prison;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
FALSE;TRUE;Realistic;29464691;innocence_project_prison;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
FALSE;FALSE;Realistic;52164612;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;32330675;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;71196406;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;37330746;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;55564936;innocence_project_prison;FALSE;TRUE;FALSE;TRUE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;60431818;innocence_project_prison;FALSE;TRUE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;34732387;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;48498837;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;3016497;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;29431614;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;75198486;innocence_project_prison;FALSE;TRUE;FALSE;TRUE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;49931562;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;65198956;innocence_project_prison;TRUE;TRUE;FALSE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;73465668;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;28428801;innocence_project_prison;FALSE;FALSE;TRUE;TRUE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;47863911;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;TRUE;Realistic;69223724;innocence_project_prison;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
TRUE;FALSE;Realistic;75496447;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;67831355;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;42698317;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;57865279;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;70464669;innocence_project_prison;FALSE;TRUE;FALSE;TRUE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;6743263;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;TRUE;Realistic;69131872;innocence_project_prison;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
TRUE;FALSE;Realistic;37765309;innocence_project_prison;TRUE;TRUE;FALSE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;7743248;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;60332365;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;33331587;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;58027193;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;59386173;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;5109826;innocence_project_prison;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;TRUE;Realistic;65865239;international_travel_passports;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
FALSE;FALSE;Realistic;50813227;international_travel_passports;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;TRUE;Realistic;46331597;international_travel_passports;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
FALSE;FALSE;Realistic;74064759;international_travel_passports;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;6766436;international_travel_passports;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;74066029;international_travel_passports;FALSE;FALSE;TRUE;TRUE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;41364613;international_travel_passports;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;37665739;international_travel_passports;FALSE;FALSE;TRUE;TRUE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;20898898;international_travel_passports;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;32165328;international_travel_passports;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;45461513;international_travel_passports;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;7776538;international_travel_passports;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;39793475;international_travel_passports;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;71596198;international_travel_passports;FALSE;TRUE;FALSE;TRUE;fast;Human (fast);Human;FALSE;NA
TRUE;TRUE;Realistic;49827651;international_travel_passports;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
TRUE;FALSE;Realistic;50331338;international_travel_passports;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;12098115;international_travel_passports;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;46494998;international_travel_passports;FALSE;FALSE;TRUE;TRUE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;69331367;international_travel_passports;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;44865155;international_travel_passports;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;45265558;international_travel_passports;TRUE;TRUE;FALSE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;49496521;marriage_adult;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;63498904;marriage_adult;FALSE;FALSE;TRUE;TRUE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;6250318;marriage_adult;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;51735786;marriage_adult;TRUE;TRUE;FALSE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;24431298;marriage_adult;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;57822186;marriage_adult;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;45009387;marriage_adult;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
TRUE;FALSE;Realistic;3696479;marriage_adult;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;TRUE;Realistic;45498072;museum_genuine;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
FALSE;TRUE;Realistic;31698563;museum_genuine;TRUE;FALSE;FALSE;TRUE;fast;Human (fast);Human;TRUE;NA
FALSE;FALSE;Realistic;39232752;museum_genuine;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;42332602;museum_genuine;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
FALSE;FALSE;Realistic;51196705;museum_genuine;TRUE;FALSE;TRUE;FALSE;fast;Human (fast);Human;FALSE;NA
